1003139962	20200908	202009	2020	2020.6795	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	2	1	2	1.41242937853108	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	0								4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20210908180000	https://leaderpost.com/cannabis-news/psychedelics/field-trip-health-opens-psychedelic-healthcare-facility-in-amsterdam
1003139963	20200908	202009	2020	2020.6795	USAEDU	CHICAGO	USA					EDU													0	071	071	07	2	7.4	5	1	5	0.18832391713748	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20210908180000	https://pratt.duke.edu/about/news/quantum-leap-challenge
1003139964	20200908	202009	2020	2020.6795	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								0	090	090	09	2	-2.0	1	1	1	-7.09534368070953	3	Joliet, Illinois, United States	US	USIL	IL197	41.525	-88.0817	411192	3	Joliet, Illinois, United States	US	USIL	IL197	41.525	-88.0817	411192	3	Joliet, Illinois, United States	US	USIL	IL197	41.525	-88.0817	411192	20210908180000	https://www.azcentral.com/story/news/investigations/2021/09/08/illinois-attorney-general-to-investigate-joliet-police-civil-rights-violations/5714588001/
1003139965	20200908	202009	2020	2020.6795	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								0	090	090	09	2	-2.0	1	1	1	-8.07453416149068	3	Joliet, Illinois, United States	US	USIL	IL197	41.525	-88.0817	411192	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20210908180000	https://www.usatoday.com/story/news/investigations/2021/09/08/illinois-attorney-general-to-investigate-joliet-police-civil-rights-violations/5714588001/
1003139966	20210809	202108	2021	2021.6000	AFG	AFGHANISTAN	AFG																		1	040	040	04	1	1.0	6	1	6	-2.77136258660508	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20210908180000	https://www.iaindale.com/articles/telegraph-column-zoom-parliament-never-again
1003139967	20210809	202108	2021	2021.6000	AFG	AFGHANISTAN	AFG								AFGGOV	KABUL	AFG					GOV			1	112	112	11	3	-2.0	3	1	3	-5.84958217270195	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210908180000	https://economictimes.indiatimes.com/news/defence/who-to-blame-for-taliban-takeover-former-afghan-envoy-points-finger-at-kabul/articleshow/86046420.cms
1003139968	20210809	202108	2021	2021.6000	BUS	COMPANY						BUS			CVL	RESIDENTS						CVL			1	060	060	06	2	6.0	8	1	8	-0.66889632107023	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20210908180000	https://atlantablackstar.com/2021/09/08/we-gonna-do-our-part-master-ps-water-company-to-help-louisiana-residents-struggling-in-aftermath-of-hurricane-ida/
1003139969	20210809	202108	2021	2021.6000	GOV	GOVERNOR						GOV													1	051	051	05	1	3.4	1	1	1	-3.47826086956521	3	Leon County, Florida, United States	US	USFL	FL073	30.4946	-84.2082	306916	0								3	Leon County, Florida, United States	US	USFL		30.4946	-84.2082	306916	20210908180000	https://www.msn.com/en-us/news/crime/we-re-not-in-normal-times-florida-judge-says-of-mask-ruling/ar-AAOeluq
1003139970	20210809	202108	2021	2021.6000	GOV	GOVERNOR						GOV													1	172	172	17	4	-5.0	2	1	2	-3.47826086956521	3	Leon County, Florida, United States	US	USFL	FL073	30.4946	-84.2082	306916	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20210908180000	https://www.msn.com/en-us/news/crime/we-re-not-in-normal-times-florida-judge-says-of-mask-ruling/ar-AAOeluq
1003139971	20210809	202108	2021	2021.6000	GOV	GOVERNOR						GOV													1	172	172	17	4	-5.0	8	1	8	-3.47826086956521	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20210908180000	https://www.msn.com/en-us/news/crime/we-re-not-in-normal-times-florida-judge-says-of-mask-ruling/ar-AAOeluq
1003139972	20210809	202108	2021	2021.6000	GOVHLH	HEALTH OFFICIAL						GOV	HLH		USA	AMERICAN	USA								0	020	020	02	1	3.0	48	6	48	1.66765884446493	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20210908180000	https://muscatinejournal.com/news/world/who-chief-urges-halt-to-booster-shots-for-rest-of-the-year/article_09a9659a-725a-5728-b40c-e78092acb84c.html
1003139973	20210809	202108	2021	2021.6000	IND	GUJARAT	IND								BUS	COMPANY						BUS			1	010	010	01	1	0.0	10	1	10	-2.04678362573099	0								0								0								20210908180000	http://www.smetimes.in/smetimes/news/industry/2021/Sep/08/maruti-chip68590.html
1003139974	20210809	202108	2021	2021.6000	USACVL	UNITED STATES	USA					CVL			CVL	RESIDENTS						CVL			1	060	060	06	2	6.0	2	1	2	-0.66889632107023	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20210908180000	https://atlantablackstar.com/2021/09/08/we-gonna-do-our-part-master-ps-water-company-to-help-louisiana-residents-struggling-in-aftermath-of-hurricane-ida/
1003139975	20210901	202109	2021	2021.6603											BUS	INDUSTRY						BUS			1	043	043	04	1	2.8	5	1	5	-3.24675324675325	0								3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	20210908180000	https://wyldfm.iheart.com/content/2021-09-08-long-lines-high-prices-reported-at-new-orleans-gas-stations-following-ida/
1003139976	20210901	202109	2021	2021.6603											EDU	STUDENT						EDU			1	030	030	03	1	4.0	10	1	10	-2.6578073089701	0								3	Lafourche, Louisiana, United States	US	USLA	LA057	29.7672	-90.7659	554967	3	Lafourche, Louisiana, United States	US	USLA	LA057	29.7672	-90.7659	554967	20210908180000	https://www.chron.com/news/article/Ida-curfew-lifted-in-New-Orleans-250K-students-16443548.php
1003139977	20210901	202109	2021	2021.6603	LBN	BEIRUT	LBN								LBNLEG	LEBANON	LBN					LEG			0	010	010	01	1	0.0	1	1	1	-1.87793427230047	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20210908180000	https://www.omanobserver.om/article/1106554/world/region/lebanon-to-get-egyptian-gas-via-syria-to-ease-crisis
1003139978	20210901	202109	2021	2021.6603	LBN	BEIRUT	LBN								LEG	SENATOR						LEG			0	010	010	01	1	0.0	7	1	7	-1.87793427230047	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20210908180000	https://www.omanobserver.om/article/1106554/world/region/lebanon-to-get-egyptian-gas-via-syria-to-ease-crisis
1003139979	20210901	202109	2021	2021.6603	LBN	LEBANON	LBN								LEG	SENATOR						LEG			0	020	020	02	1	3.0	1	1	1	-1.87793427230047	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20210908180000	https://www.omanobserver.om/article/1106554/world/region/lebanon-to-get-egyptian-gas-via-syria-to-ease-crisis
1003139980	20210901	202109	2021	2021.6603	LBNLEG	LEBANON	LBN					LEG			LBN	LEBANON	LBN								0	020	020	02	1	3.0	1	1	1	-1.87793427230047	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20210908180000	https://www.omanobserver.om/article/1106554/world/region/lebanon-to-get-egyptian-gas-via-syria-to-ease-crisis
1003139981	20210901	202109	2021	2021.6603	LEG	SENATOR						LEG			LBN	BEIRUT	LBN								0	020	020	02	1	3.0	6	1	6	-1.87793427230047	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20210908180000	https://www.omanobserver.om/article/1106554/world/region/lebanon-to-get-egyptian-gas-via-syria-to-ease-crisis
1003139982	20210901	202109	2021	2021.6603	USA	CALIFORNIA	USA								GOV	FIREFIGHTER						GOV			1	190	190	19	4	-10.0	7	1	7	-1.58013544018059	3	Medicine Lake, California, United States	US	USCA	CA093	41.5823	-121.6	263434	3	Medicine Lake, California, United States	US	USCA		41.5823	-121.6	263434	3	Medicine Lake, California, United States	US	USCA		41.5823	-121.6	263434	20210908180000	https://www.siskiyoudaily.com/story/news/2021/09/08/wildfire-updates-more-than-2-million-acres-have-burned-state/5766779001/
1003139983	20210901	202109	2021	2021.6603	USA	UNITED STATES	USA								USAMED	THE ASSOCIATED PRESS	USA					MED			1	042	042	04	1	1.9	4	1	4	-3.59848484848484	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20210908180000	https://www.houmatoday.com/story/news/2021/09/08/after-ida-oil-spill-divers-put-containment-dome-pipeline-off-south-lafourche/5772318001/
1003139984	20210901	202109	2021	2021.6603	USAMED	THE ASSOCIATED PRESS	USA					MED													1	043	043	04	1	2.8	1	1	1	-3.59848484848484	3	Port Fourchon, Louisiana, United States	US	USLA	LA057	29.1058	-90.1945	557870	0								3	Port Fourchon, Louisiana, United States	US	USLA		29.1058	-90.1945	557870	20210908180000	https://www.houmatoday.com/story/news/2021/09/08/after-ida-oil-spill-divers-put-containment-dome-pipeline-off-south-lafourche/5772318001/
1003139985	20210901	202109	2021	2021.6603	USAMED	THE ASSOCIATED PRESS	USA					MED			USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	-3.59848484848484	3	Port Fourchon, Louisiana, United States	US	USLA	LA057	29.1058	-90.1945	557870	3	Port Fourchon, Louisiana, United States	US	USLA		29.1058	-90.1945	557870	3	Port Fourchon, Louisiana, United States	US	USLA		29.1058	-90.1945	557870	20210908180000	https://www.houmatoday.com/story/news/2021/09/08/after-ida-oil-spill-divers-put-containment-dome-pipeline-off-south-lafourche/5772318001/
1003139986	20210907	202109	2021	2021.6767											FRAGUF	FRENCH GUIANA	FRA								1	043	043	04	1	2.8	6	1	6	0.60827250608272	0								4	Kourou, French Guiana (general), French Guiana	FG	FG00	16336	5.15518	-52.6478	-916986	4	Kourou, French Guiana (general), French Guiana	FG	FG00	16336	5.15518	-52.6478	-916986	20210908180000	https://optics.org/news/12/9/14
1003139987	20210907	202109	2021	2021.6767											MIL	MILITARY						MIL			0	130	130	13	3	-4.4	6	1	6	-0.90395480225988	0								4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	1	Venezuela	VE	VE		8	-66	VE	20210908180000	https://www.zerohedge.com/geopolitical/bolsonaro-holds-trump-rallies-across-brazil-adversaries-accuse-him-plotting-coup
1003139988	20210907	202109	2021	2021.6767	FRAGUF	FRENCH GUIANA	FRA																		1	042	042	04	1	1.9	6	1	6	0.60827250608272	4	Kourou, French Guiana (general), French Guiana	FG	FG00	16336	5.15518	-52.6478	-916986	0								4	Kourou, French Guiana (general), French Guiana	FG	FG00	16336	5.15518	-52.6478	-916986	20210908180000	https://optics.org/news/12/9/14
1003139989	20210907	202109	2021	2021.6767	MIL	MILITARY						MIL			BRA	BRAZIL	BRA								0	130	130	13	3	-4.4	4	1	4	-0.90395480225988	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	20210908180000	https://www.zerohedge.com/geopolitical/bolsonaro-holds-trump-rallies-across-brazil-adversaries-accuse-him-plotting-coup
1003139990	20210908	202109	2021	2021.6795											AFG	AFGHANISTAN	AFG								1	112	112	11	3	-2.0	4	1	4	-2.77136258660508	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20210908180000	https://www.iaindale.com/articles/telegraph-column-zoom-parliament-never-again
1003139991	20210908	202109	2021	2021.6795											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	057	057	05	1	8.0	6	1	6	-3.1496062992126	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20210908180000	https://www.mediaite.com/news/taliban-appoint-suspected-terror-leader-behind-2020-disappearance-of-american-hostage-as-interim-interior-minister/
1003139992	20210908	202109	2021	2021.6795											AFGINSTAL	TALIBAN	AFG	TAL				INS			0	080	080	08	2	5.0	2	2	2	-0.93582887700534	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20210908180000	https://www.westport-news.com/news/article/German-US-foreign-ministers-to-meet-on-US-base-16442282.php
1003139993	20210908	202109	2021	2021.6795											AFGINSTAL	TALIBAN	AFG	TAL				INS			0	0841	084	08	2	7.0	10	1	10	-5.84958217270195	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210908180000	https://economictimes.indiatimes.com/news/defence/who-to-blame-for-taliban-takeover-former-afghan-envoy-points-finger-at-kabul/articleshow/86046420.cms
1003139994	20210908	202109	2021	2021.6795											ARE	UNITED ARAB EMIRATES	ARE								0	046	046	04	1	7.0	2	1	2	1.93236714975845	0								4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	28575	25.1723	55.2444	11414110	4	Khaleej Times, Dubayy, United Arab Emirates	AE	AE03	28575	25.1723	55.2444	11414110	20210908180000	https://www.khaleejtimes.com/business/real-estate/watch-potential-buyers-queue-up-to-get-townhouses-in-dubai
1003139995	20210908	202109	2021	2021.6795											ARM	ARMENIA	ARM								1	040	040	04	1	1.0	4	1	4	-0.35335689045936	0								1	Armenia	AM	AM		40	45	AM	4	Tbilisi, Georgia (general), Georgia	GG	GG00	16525	41.725	44.7908	-2330077	20210908180000	https://news.am/eng/news/661881.html
1003139996	20210908	202109	2021	2021.6795											AUS	AUSTRALIA	AUS								0	057	057	05	1	8.0	3	1	3	1.45631067961165	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20210908180000	https://www.thehindu.com/news/national/india-australia-to-hold-22-meet/article36369867.ece
1003139997	20210908	202109	2021	2021.6795											AUS	AUSTRALIA	AUS								0	057	057	05	1	8.0	2	1	2	1.45631067961165	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20210908180000	https://www.thehindu.com/news/national/india-australia-to-hold-22-meet/article36369867.ece
1003139998	20210908	202109	2021	2021.6795											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	2	1	2	-3.7821482602118	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0		GG	GG			42	GG	20210908180000	https://www.news.com.au/national/man-arrested-for-murder-of-australian-shanae-edwards-in-georgia/news-story/07a9fbe3ab9aad32f3a21ee8318861ad
1003139999	20210908	202109	2021	2021.6795											AUS	AUSTRALIAN	AUS								1	190	190	19	4	-10.0	6	1	6	-3.7821482602118	0								4	Mtatsminda, Georgia (general), Georgia	GG	GG00	16492	42.2428	44.3975	-2328881	4	Mtatsminda, Georgia (general), Georgia	GG	GG00	16492	42.2428	44.3975	-2328881	20210908180000	https://www.news.com.au/national/man-arrested-for-murder-of-australian-shanae-edwards-in-georgia/news-story/07a9fbe3ab9aad32f3a21ee8318861ad
1003140000	20210908	202109	2021	2021.6795											BGD	BANGLADESH	BGD								1	036	036	03	1	4.0	2	1	2	-1.05633802816902	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20210908180000	https://www.thedailystar.net/business/news/paperflys-legal-notice-evaly-seeks-tk-7-crore-due-2171446
1003140001	20210908	202109	2021	2021.6795											BOL	BOLIVIA	BOL								0	036	036	03	1	4.0	4	1	4	-1.18243243243243	0								1	Bolivia	BL	BL		-17	-65	BL	1	Bolivia	BL	BL		-17	-65	BL	20210908180000	https://phmuseum.com/news/fiery-fortitude-bolivian-women
1003140002	20210908	202109	2021	2021.6795											BOL	BOLIVIAN	BOL								1	190	190	19	4	-10.0	5	1	5	-1.18243243243243	0								1	Bolivia	BL	BL		-17	-65	BL	1	Bolivia	BL	BL		-17	-65	BL	20210908180000	https://phmuseum.com/news/fiery-fortitude-bolivian-women
1003140003	20210908	202109	2021	2021.6795											BRA	BRAZIL	BRA								0	080	080	08	2	5.0	4	1	4	-0.90395480225988	0								4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	20210908180000	https://www.zerohedge.com/geopolitical/bolsonaro-holds-trump-rallies-across-brazil-adversaries-accuse-him-plotting-coup
1003140004	20210908	202109	2021	2021.6795											BRA	BRAZIL	BRA								0	0874	087	08	2	10.0	2	1	2	-0.90395480225988	0								4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	4	Rio Grande Do Sul, Rio Grande do Sul, Brazil	BR	BR23	22379	-32.0333	-52.0833	-666679	20210908180000	https://www.zerohedge.com/geopolitical/bolsonaro-holds-trump-rallies-across-brazil-adversaries-accuse-him-plotting-coup
1003140005	20210908	202109	2021	2021.6795											BTN	BHUTAN	BTN								1	036	036	03	1	4.0	2	1	2	-5.35331905781584	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20210908180000	https://www.sevendaysvt.com/vermont/rediscovered-horror-film-the-empty-man-is-full-of-inventiveness/Content?oid=33774209
1003140006	20210908	202109	2021	2021.6795											BTN	BHUTAN	BTN								1	036	036	03	1	4.0	2	1	2	-5.35331905781584	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20210908180000	https://www.sevendaysvt.com/vermont/rediscovered-horror-film-the-empty-man-is-full-of-inventiveness/Content?oid=33774209
1003140007	20210908	202109	2021	2021.6795											BTN	BHUTAN	BTN								1	070	070	07	2	7.0	4	1	4	-5.35331905781584	0								1	Bhutan	BT	BT		27.5	90.5	BT	1	Bhutan	BT	BT		27.5	90.5	BT	20210908180000	https://www.sevendaysvt.com/vermont/rediscovered-horror-film-the-empty-man-is-full-of-inventiveness/Content?oid=33774209
1003140008	20210908	202109	2021	2021.6795											BUS	COMPANY						BUS			1	013	013	01	1	0.4	10	1	10	1.53508771929825	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20210908180000	https://www.finanznachrichten.de/nachrichten-2021-09/53890409-county-capital-2-ltd-announces-qualifying-transaction-with-givex-corporation-296.htm
1003140009	20210908	202109	2021	2021.6795											BUS	COMPANY						BUS			1	040	040	04	1	1.0	10	1	10	0.46425255338904	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20210908180000	https://www.businessinsider.com/gorillas-rider-pay-tips-job-instant-grocery-startup-2021-9
1003140010	20210908	202109	2021	2021.6795											CAN	CANADA	CAN								1	042	042	04	1	1.9	10	1	10	-0.94696969696969	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20210908180000	https://quillandquire.com/review/em/
1003140011	20210908	202109	2021	2021.6795											CHLGOV	CHILEAN	CHL					GOV			1	030	030	03	1	4.0	6	1	6	4.83271375464684	0								4	Puerto Williams, Magallanes y Antáica Chilena, Chile	CI	CI10	4872	-54.9333	-67.6167	-897524	4	Puerto Williams, Magallanes y Antáica Chilena, Chile	CI	CI10	4872	-54.9333	-67.6167	-897524	20210908180000	https://www.portnet.gr/news-in-brief/37215-silversea-confirms-2021-2022-antarctica-season-with-three-ships-departing-from-chilean-ports.html
1003140012	20210908	202109	2021	2021.6795											CHRCTH	CATHOLIC				CHR	CTH				1	042	042	04	1	1.9	6	1	6	-4.26439232409382	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20210908180000	https://www.catholicregister.org/home/international/item/33464-belarus-church-denounces-anti-catholic-cartoon-depicting-priests-as-nazis
1003140013	20210908	202109	2021	2021.6795											COP	PRISON						COP			0	173	173	17	4	-5.0	8	1	8	-8.57142857142855	0								4	Oromo, Amara, Ethiopia	ET	ET46	40799	11.8667	39.7333	-618300	4	Oromo, Amara, Ethiopia	ET	ET46	40799	11.8667	39.7333	-618300	20210908180000	https://www.britannica.com/place/Ethiopia/Federal-Democratic-Republic-of-Ethiopia
1003140014	20210908	202109	2021	2021.6795											COP	LAW ENFORCEMENT AGENCIES						COP			1	190	190	19	4	-10.0	10	1	10	-8.07453416149068	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20210908180000	https://www.usatoday.com/story/news/investigations/2021/09/08/illinois-attorney-general-to-investigate-joliet-police-civil-rights-violations/5714588001/
1003140015	20210908	202109	2021	2021.6795											CVL	RESIDENTS						CVL			0	020	020	02	1	3.0	6	1	6	-3.32805071315372	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20210908180000	https://www.ctpost.com/news/article/Ansonia-ponders-zoning-change-for-rock-crushing-16443453.php
