1002636049	20210829	202108	2021	2021.6548	GBR	UNITED KINGDOM	GBR								SPY	INTELLIGENCE						SPY			0	020	020	02	1	3.0	2	1	2	-2.87581699346405	1	United Kingdom	UK	UK		54	-4	UK	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	United Kingdom	UK	UK		54	-4	UK	20210905131500	https://www.dailymail.co.uk/news/article-9959785/Head-Armed-Forces-slaps-Dominic-Raab.html
1002636050	20210829	202108	2021	2021.6548	GBR	UNITED KINGDOM	GBR								SPY	INTELLIGENCE						SPY			0	020	020	02	1	3.0	2	1	2	-2.87581699346405	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20210905131500	https://www.dailymail.co.uk/news/article-9959785/Head-Armed-Forces-slaps-Dominic-Raab.html
1002636051	20210829	202108	2021	2021.6548	GOV	FOREIGN SECRETARY						GOV			AFG	KABUL	AFG								1	010	010	01	1	0.0	2	1	2	-2.87581699346405	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	United Kingdom	UK	UK		54	-4	UK	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210905131500	https://www.dailymail.co.uk/news/article-9959785/Head-Armed-Forces-slaps-Dominic-Raab.html
1002636052	20210829	202108	2021	2021.6548	ISR	ISRAEL	ISR								ISRGOVHLH	ISRAEL	ISR					GOV	HLH		1	036	036	03	1	4.0	1	1	1	-1.89798339264531	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Chad	CD	CD		15	19	CD	20210905131500	https://www.news.com.au/world/coronavirus/global/this-is-our-life-from-now-on-top-israel-doctor-warns-population-to-get-ready-for-fourth-vaccine-shot/news-story/1d09d6eb71caa387fa48f802efd011d9
1002636053	20210829	202108	2021	2021.6548	NOR	NORWAY	NOR																		0	043	043	04	1	2.8	9	1	9	-2.28915662650602	4	Sandefjord, Vestfold, Norway	NO	NO20	23558	59.1333	10.2333	-277110	0								4	Sandefjord, Vestfold, Norway	NO	NO20	23558	59.1333	10.2333	-277110	20210905131500	https://www.newsinenglish.no/2021/09/03/afghan-evacuees-swiftly-resettled/
1002636054	20210829	202108	2021	2021.6548	USAGOV	JOE BIDEN	USA					GOV			USA	NEW YORK	USA								1	036	036	03	1	4.0	5	1	5	-6.76691729323308	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20210905131500	https://www.globaltimes.cn/page/202109/1233363.shtml
1002636055	20210904	202109	2021	2021.6685											MED	JOURNALIST						MED			1	180	180	18	4	-9.0	3	1	3	-3.58974358974359	0								4	Chidakwa, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.8937	31.5646	10804727	4	Chidakwa, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.8937	31.5646	10804727	20210905131500	https://www.thezimbabwemail.com/zimbabwe/journalist-assaulted-in-a-shebeen-he-was-not-abuducted/
1002636056	20210904	202109	2021	2021.6685	CRM	ASSAILANT						CRM													1	181	181	18	4	-9.0	3	1	3	-3.58974358974359	4	Chidakwa, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.8937	31.5646	10804727	0								4	Chidakwa, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.8937	31.5646	10804727	20210905131500	https://www.thezimbabwemail.com/zimbabwe/journalist-assaulted-in-a-shebeen-he-was-not-abuducted/
1002636057	20210904	202109	2021	2021.6685	ZWE	ZIMBABWE	ZWE								CRM	ASSAILANT						CRM			1	181	181	18	4	-9.0	2	1	2	-3.58974358974359	4	Chidakwa, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.8937	31.5646	10804727	4	Chidakwa, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.8937	31.5646	10804727	4	Chidakwa, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.8937	31.5646	10804727	20210905131500	https://www.thezimbabwemail.com/zimbabwe/journalist-assaulted-in-a-shebeen-he-was-not-abuducted/
1002636058	20210904	202109	2021	2021.6685	ZWE	ZIMBABWE	ZWE								MED	JOURNALIST						MED			1	180	180	18	4	-9.0	2	1	2	-3.58974358974359	4	Chidakwa, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.8937	31.5646	10804727	4	Chidakwa, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.8937	31.5646	10804727	4	Chidakwa, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.8937	31.5646	10804727	20210905131500	https://www.thezimbabwemail.com/zimbabwe/journalist-assaulted-in-a-shebeen-he-was-not-abuducted/
