1002432899	20210903	202109	2021	2021.6658											COP	POLICE						COP			1	173	173	17	4	-5.0	6	1	6	-10.9324758842444	0								4	Hartbeespoortdam, North-West, South Africa	SF	SF10	77346	-25.7501	27.8534	-1235847	4	Hartbeespoortdam, North-West, South Africa	SF	SF10	77346	-25.7501	27.8534	-1235847	20210903181500	https://www.iol.co.za/news/south-africa/north-west/north-west-cop-in-court-for-demanding-bribe-to-make-docket-disappear-fa9edc3b-abab-56cf-b96d-c856f94d0670
1002432900	20210903	202109	2021	2021.6658											COP	POLICE						COP			0	190	190	19	4	-10.0	3	1	3	-9.90415335463255	0								4	Krugersdorp, Gauteng, South Africa	SF	SF06	77346	-26.0928	27.7907	-1248738	4	Krugersdorp, Gauteng, South Africa	SF	SF06	77346	-26.0928	27.7907	-1248738	20210903181500	https://www.iol.co.za/news/south-africa/gauteng/gauteng-polices-chase-of-suspects-ends-in-crash-but-they-still-evade-arrest-on-foot-bec53f03-a7be-4dbe-8481-c3716e24011e
1002432901	20210903	202109	2021	2021.6658											CRM	CRIMINAL						CRM			1	040	040	04	1	1.0	2	1	2	-2.89389067524116	0								4	Yaba, Katsina, Nigeria	NI	NI24	191048	11.8135	7.56222	-2031305	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20210903181500	https://www.premiumtimesng.com/regional/ssouth-west/482881-endsars-how-police-officer-killed-our-son-because-of-n100-family.html
1002432902	20210903	202109	2021	2021.6658											CRM	CRIMINAL						CRM			1	040	040	04	1	1.0	1	1	1	-2.89389067524116	0								4	Yaba, Katsina, Nigeria	NI	NI24	191048	11.8135	7.56222	-2031305	4	Yaba, Katsina, Nigeria	NI	NI24	191048	11.8135	7.56222	-2031305	20210903181500	https://www.premiumtimesng.com/regional/ssouth-west/482881-endsars-how-police-officer-killed-our-son-because-of-n100-family.html
1002432903	20210903	202109	2021	2021.6658											CRM	CRIMINAL						CRM			1	0841	084	08	2	7.0	3	1	3	-2.89389067524116	0								4	Yaba, Katsina, Nigeria	NI	NI24	191048	11.8135	7.56222	-2031305	4	Yaba, Katsina, Nigeria	NI	NI24	191048	11.8135	7.56222	-2031305	20210903181500	https://www.premiumtimesng.com/regional/ssouth-west/482881-endsars-how-police-officer-killed-our-son-because-of-n100-family.html
1002432904	20210903	202109	2021	2021.6658											CRM	CRIMINAL						CRM			1	090	090	09	2	-2.0	3	1	3	-2.89389067524116	0								4	Yaba, Katsina, Nigeria	NI	NI24	191048	11.8135	7.56222	-2031305	4	Yaba, Katsina, Nigeria	NI	NI24	191048	11.8135	7.56222	-2031305	20210903181500	https://www.premiumtimesng.com/regional/ssouth-west/482881-endsars-how-police-officer-killed-our-son-because-of-n100-family.html
1002432905	20210903	202109	2021	2021.6658											CRM	CRIMINAL						CRM			1	173	173	17	4	-5.0	1	1	1	-2.89389067524116	0								4	Yaba, Katsina, Nigeria	NI	NI24	191048	11.8135	7.56222	-2031305	4	Yaba, Katsina, Nigeria	NI	NI24	191048	11.8135	7.56222	-2031305	20210903181500	https://www.premiumtimesng.com/regional/ssouth-west/482881-endsars-how-police-officer-killed-our-son-because-of-n100-family.html
1002432906	20210903	202109	2021	2021.6658											CVL	RESIDENTS						CVL			1	036	036	03	1	4.0	10	1	10	-8.75273522975929	0								3	Fair Bluff, North Carolina, United States	US	USNC		34.3135	-79.0373	1020187	3	Fair Bluff, North Carolina, United States	US	USNC		34.3135	-79.0373	1020187	20210903181500	https://indyweek.com/news/longform/flooding-poses-economic-and-existential-threat-to-nc-towns/
1002432907	20210903	202109	2021	2021.6658											CVL	RESIDENTS						CVL			0	042	042	04	1	1.9	5	1	5	3.80228136882129	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210903181500	https://pressofatlanticcity.com/news/local/sea-isle-to-honor-13-military-members-killed-at-kabul-airport-in-shine-for-our/article_9d66aca4-0cc4-11ec-8a9d-e33e610c9800.html
1002432908	20210903	202109	2021	2021.6658											CVL	RESIDENTS						CVL			0	125	125	12	3	-5.0	5	1	5	3.80228136882129	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210903181500	https://pressofatlanticcity.com/news/local/sea-isle-to-honor-13-military-members-killed-at-kabul-airport-in-shine-for-our/article_9d66aca4-0cc4-11ec-8a9d-e33e610c9800.html
1002432909	20210903	202109	2021	2021.6658											DEU	GERMANY	DEU								1	0312	031	03	1	5.2	5	1	5	0	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20210903181500	https://www.flightglobal.com/fleets/iraqi-airways-releases-photos-of-its-first-airbus-a220-300/145337.article
1002432910	20210903	202109	2021	2021.6658											EDU	STUDENT						EDU			1	020	020	02	1	3.0	4	1	4	6.83229813664596	0								3	Deerfield, Illinois, United States	US	USIL	IL097	42.1711	-87.8445	407086	3	Deerfield, Illinois, United States	US	USIL	IL097	42.1711	-87.8445	407086	20210903181500	https://www.nbcchicago.com/news/local/watch-deerfield-teacher-greets-students-with-personalized-air-handshakes/2605224/
1002432911	20210903	202109	2021	2021.6658											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	10	1	10	2.54777070063694	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20210903181500	https://www.whas11.com/article/news/health/coronavirus/gov-holcombs-new-executive-order-allows-schools-to-end-close-contact-quarantines-supports-health-care-systems-indiana-indianapolis/531-066cd452-0624-4756-b18a-3c0e064d3500
1002432912	20210903	202109	2021	2021.6658											EDU	STUDENT						EDU			0	040	040	04	1	1.0	4	1	4	-0.13192612137203	0								3	Bowdoin College, Maine, United States	US	USME		43.9092	-69.9637	562792	3	Bowdoin College, Maine, United States	US	USME		43.9092	-69.9637	562792	20210903181500	https://www.newscentermaine.com/article/news/health/coronavirus/vaccine/covid-outbreak-forces-bowdoin-college-bruswick-maine-to-move-to-yellow-status-coronavirus-covid19/97-5031148b-55a9-471d-86b1-197937eed121
1002432913	20210903	202109	2021	2021.6658											EDU	STUDENT						EDU			0	040	040	04	1	1.0	6	1	6	-0.13192612137203	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20210903181500	https://www.newscentermaine.com/article/news/health/coronavirus/vaccine/covid-outbreak-forces-bowdoin-college-bruswick-maine-to-move-to-yellow-status-coronavirus-covid19/97-5031148b-55a9-471d-86b1-197937eed121
1002432914	20210903	202109	2021	2021.6658											EDU	UNIVERSITY						EDU			0	042	042	04	1	1.9	10	1	10	-1.21506682867558	0								3	Atwood Memorial Center, Minnesota, United States	US	USMN		45.5536	-94.1492	2068064	3	Atwood Memorial Center, Minnesota, United States	US	USMN		45.5536	-94.1492	2068064	20210903181500	https://www.echopress.com/opinion/editorials/7169505-Thumbs-UpThumbs-down
1002432915	20210903	202109	2021	2021.6658											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	2	1	2	2.54777070063694	0								3	Brownsburg, Indiana, United States	US	USIN	IN063	39.8434	-86.3978	431646	3	Brownsburg, Indiana, United States	US	USIN	IN063	39.8434	-86.3978	431646	20210903181500	https://www.whas11.com/article/news/health/coronavirus/gov-holcombs-new-executive-order-allows-schools-to-end-close-contact-quarantines-supports-health-care-systems-indiana-indianapolis/531-066cd452-0624-4756-b18a-3c0e064d3500
1002432916	20210903	202109	2021	2021.6658											FIN	FINN	FIN								1	036	036	03	1	4.0	5	1	5	-4.02298850574712	0								0								0								20210903181500	https://www.celebdirtylaundry.com/2021/the-bold-and-the-beautiful-spoilers-friday-september-3-update-sheila-wants-steffys-removal-brookes-epic-fail/
1002432917	20210903	202109	2021	2021.6658											GOV	GOVERNMENT						GOV			1	013	013	01	1	0.4	5	1	5	-0.93984962406015	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20210903181500	https://www.thesheridanpress.com/news/regional-news/officials-say-oil-rebounding-but-work-with-feds-needed/article_7196784e-0cdc-11ec-a5fe-a36f4e727a00.html
1002432918	20210903	202109	2021	2021.6658											GOV	GOVERNMENT						GOV			1	014	014	01	1	0.0	2	1	2	-1.30841121495328	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20210903181500	https://www.standardmedia.co.ke/politics/article/2001422559/ruto-i-have-shown-hustlers-they-can-also-be-rich
1002432919	20210903	202109	2021	2021.6658											GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	2	1	2	0.677966101694912	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	4	Rudauli, Uttar Pradesh, India	IN	IN36	17907	26.75	81.75	-2109591	20210903181500	https://www.ndtv.com/india-news/owaisi-to-begin-3-day-up-visit-from-ayodhya-on-sept-7-2529034
1002432920	20210903	202109	2021	2021.6658											GOV	ADMINISTRATION						GOV			0	042	042	04	1	1.9	4	1	4	0.0548847420417098	0								3	Dayton, Ohio, United States	US	USOH	OH113	39.7589	-84.1916	1064514	3	Dayton, Ohio, United States	US	USOH	OH113	39.7589	-84.1916	1064514	20210903181500	http://www.msn.com/en-us/news/politics/labor-secretary-marty-walsh-wants-to-improve-blue-collar-work-can-he-convince-washington/ar-AAO4EEc
1002432921	20210903	202109	2021	2021.6658											GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	2	1	2	0.677966101694912	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	4	Rudauli, Uttar Pradesh, India	IN	IN36	17907	26.75	81.75	-2109591	20210903181500	https://www.ndtv.com/india-news/owaisi-to-begin-3-day-up-visit-from-ayodhya-on-sept-7-2529034
1002432922	20210903	202109	2021	2021.6658											GOV	MINISTRY						GOV			1	051	051	05	1	3.4	8	1	8	4.43213296398892	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20210903181500	https://www.peacefmonline.com/pages/local/news/202109/451347.php
1002432923	20210903	202109	2021	2021.6658											GOV	GOVERNOR						GOV			0	051	051	05	1	3.4	3	1	3	5.88235294117647	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20210903181500	https://www.areadevelopment.com/newsitems/9-3-2021/setco-sales-boone-county-kentucky.shtml
1002432924	20210903	202109	2021	2021.6658											GOV	STATE OFFICIAL						GOV			1	173	173	17	4	-5.0	8	1	8	-2.5	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	California, United States	US	USCA		36.17	-119.746	CA	20210903181500	https://freebeacon.com/coronavirus/california-taxpayers-will-pay-800000-to-church-targeted-by-newsom-city-officials/
1002432925	20210903	202109	2021	2021.6658											GOVHLH	HEALTH MINIST						GOV	HLH		1	040	040	04	1	1.0	6	1	6	2.03389830508475	0								4	Pahang, Pahang, Malaysia	MY	MY06	18585	3.5321	103.462	-2402927	4	Pahang, Pahang, Malaysia	MY	MY06	18585	3.5321	103.462	-2402927	20210903181500	https://www.thesundaily.my/local/pick-pays-special-attention-to-states-with-vaccination-rate-below-55-pct-FA8288236
1002432926	20210903	202109	2021	2021.6658											GOVLAB	LABOR SECRETARY						GOV	LAB		0	042	042	04	1	1.9	12	1	12	0.0548847420417098	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20210903181500	http://www.msn.com/en-us/news/politics/labor-secretary-marty-walsh-wants-to-improve-blue-collar-work-can-he-convince-washington/ar-AAO4EEc
1002432927	20210903	202109	2021	2021.6658											GRC	GREEK	GRC								1	040	040	04	1	1.0	1	1	1	-5.77319587628866	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Bled, Bled, Slovenia	SI	SI03	25516	46.3692	14.1136	-75414	20210903181500	https://mynorthwest.com/3127761/rights-body-raps-greece-over-migrant-rescue-crackdown/
1002432928	20210903	202109	2021	2021.6658											HINAST700	YOGA				HIN					1	040	040	04	1	1.0	10	1	10	2.16450216450217	0								0								0								20210903181500	https://www.thebeijinger.com/events/2021/jul/200-hour-yoga-teacher-training
1002432929	20210903	202109	2021	2021.6658											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	3	1	3	-2.74509803921569	0								3	Jefferson County, Alabama, United States	US	USAL		33.5834	-86.8667	161562	3	Jefferson County, Alabama, United States	US	USAL		33.5834	-86.8667	161562	20210903181500	https://www.mdjonline.com/tribune/georgia/neighbors-wouldn-t-lend-tools-so-a-man-shot-at-them-alabama-cops-say-one/article_23afaf37-dd22-51ee-8e9b-cb204ebe4249.html
1002432930	20210903	202109	2021	2021.6658											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	2	1	2	-2.74509803921569	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20210903181500	https://www.mdjonline.com/tribune/georgia/neighbors-wouldn-t-lend-tools-so-a-man-shot-at-them-alabama-cops-say-one/article_23afaf37-dd22-51ee-8e9b-cb204ebe4249.html
1002432931	20210903	202109	2021	2021.6658											HLH	MIDWIFE						HLH			0	043	043	04	1	2.8	10	1	10	-2.89599597078821	0								1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20210903181500	https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1003764
1002432932	20210903	202109	2021	2021.6658											HLH	NURSE						HLH			1	111	111	11	3	-2.0	3	1	3	-5.72987721691678	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20210903181500	https://www.independent.co.uk/news/uk/home-news/geronimo-alpaca-death-protests-defra-b1913852.html
1002432933	20210903	202109	2021	2021.6658											IND	MUMBAI	IND								1	042	042	04	1	1.9	2	1	2	-0.40733197556008	0								4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	20210903181500	https://www.indiagazette.com/news/270998686/advocate-anand-daga-gave-iphone-to-tiwari
1002432934	20210903	202109	2021	2021.6658											IRN	IRAN	IRN								0	051	051	05	1	3.4	5	1	5	-9.08045977011496	0								5	Khuzestan, Khuzestan, Iran	IR	IR15	40868	31.5	49	-3071486	5	Khuzestan, Khuzestan, Iran	IR	IR15	40868	31.5	49	-3071486	20210903181500	https://www.bizpacreview.com/2021/09/03/the-stalemate-in-the-nuclear-talks-with-iran-1129035/
1002432935	20210903	202109	2021	2021.6658											IRNGOV	IRANIAN	IRN					GOV			0	036	036	03	1	4.0	5	1	5	-9.08045977011496	0								5	Khuzestan, Khuzestan, Iran	IR	IR15	40868	31.5	49	-3071486	5	Khuzestan, Khuzestan, Iran	IR	IR15	40868	31.5	49	-3071486	20210903181500	https://www.bizpacreview.com/2021/09/03/the-stalemate-in-the-nuclear-talks-with-iran-1129035/
1002432936	20210903	202109	2021	2021.6658											JUD	PROSECUTOR						JUD			1	014	014	01	1	0.0	10	1	10	-9.20502092050208	0								2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20210903181500	https://www.nbcchicago.com/news/national-international/capitol-rioter-who-wore-horns-on-jan-6-set-to-plead-guilty/2605077/
